1.000000	-1000.000000	-1000.000000	351.074219	-815.917969	0.000000	1673752815.729529	0.000000
1.000000	-1000.000000	-1000.000000	244.628906	-1000.000000	6.835938	1673752815.733285	0.000000
1.000000	-1000.000000	-1000.000000	202.148438	-993.652344	-35.156250	1673752815.737041	0.000000
1.000000	-1000.000000	-1000.000000	213.378906	-939.453125	54.199219	1673752815.740797	0.000000
1.000000	-1000.000000	-1000.000000	218.750000	-979.492188	-203.125000	1673752815.744553	0.000000
1.000000	-1000.000000	-1000.000000	193.359375	-894.042969	-895.019531	1673752815.748309	0.000000
1.000000	-1000.000000	-1000.000000	152.832031	-934.570312	-1000.000000	1673752815.752065	0.000000
1.000000	-1000.000000	-1000.000000	221.679688	-427.734375	-864.746094	1673752815.755821	0.000000
1.000000	-1000.000000	-1000.000000	229.492188	-155.273438	-736.328125	1673752815.759578	0.000000
1.000000	-1000.000000	-1000.000000	3.417969	-957.031250	-961.425781	1673752815.763334	0.000000
1.000000	-1000.000000	-1000.000000	-149.902344	-1000.000000	-1000.000000	1673752815.767090	0.000000
1.000000	-1000.000000	-1000.000000	-27.343750	-569.335938	-744.140625	1673752815.770846	0.000000
2.000000	-1000.000000	-1000.000000	-60.058594	-671.875000	-648.925781	1673752815.774587	0.000000
2.000000	-1000.000000	-1000.000000	-275.390625	-1000.000000	-1000.000000	1673752815.778328	0.000000
2.000000	-1000.000000	-1000.000000	-285.644531	-945.800781	-1000.000000	1673752815.782068	0.000000
2.000000	-1000.000000	-1000.000000	-294.433594	-910.156250	-852.050781	1673752815.785809	0.000000
2.000000	-1000.000000	-1000.000000	-341.308594	-962.402344	-944.824219	1673752815.789550	0.000000
2.000000	-1000.000000	-1000.000000	-311.035156	-965.332031	-812.011719	1673752815.793291	0.000000
2.000000	-1000.000000	-1000.000000	-304.199219	-885.742188	-735.839844	1673752815.797032	0.000000
2.000000	-1000.000000	-1000.000000	-147.949219	-4.394531	7.324219	1673752815.800773	0.000000
2.000000	-1000.000000	-1000.000000	-198.730469	-187.011719	344.238281	1673752815.804514	0.000000
2.000000	-1000.000000	-1000.000000	-415.527344	-1000.000000	-895.019531	1673752815.808254	0.000000
2.000000	-1000.000000	-1000.000000	-375.976562	-811.523438	-1000.000000	1673752815.811996	0.000000
2.000000	-1000.000000	-1000.000000	-305.175781	-211.425781	-316.406250	1673752815.815736	0.000000
3.000000	-999.023438	-1000.000000	-394.042969	-677.246094	-483.398438	1673752815.820501	0.000000
3.000000	-1000.000000	-1000.000000	-457.519531	-1000.000000	-1000.000000	1673752815.825265	0.000000
3.000000	-1000.000000	-1000.000000	-406.738281	-821.777344	-900.878906	1673752815.830029	0.000000
3.000000	-1000.000000	-1000.000000	-453.125000	-880.371094	-770.996094	1673752815.834794	0.000000
3.000000	-1000.000000	-1000.000000	-469.238281	-970.214844	-937.011719	1673752815.839558	0.000000
3.000000	-995.605469	-1000.000000	-455.566406	-1000.000000	-923.828125	1673752815.844323	0.000000
3.000000	-1000.000000	-999.511719	-357.910156	-477.539062	-650.390625	1673752815.849087	0.000000
3.000000	-959.960938	-1000.000000	-319.824219	-62.988281	422.851562	1673752815.853851	0.000000
3.000000	-890.136719	-973.632812	-509.765625	-921.386719	79.101562	1673752815.858616	0.000000
3.000000	-967.285156	-953.125000	-502.441406	-1000.000000	-1000.000000	1673752815.863380	0.000000
